track_fid,track_seg_,track_se_1,ele,time,magvar,geoidheigh,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsd,dgpsid,gpxtpx_Tra,Lat,Long
0,0,235,16.96,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240274,-91.17822032
0,0,236,16.96,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240249,-91.17822066
0,0,237,16.96,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240207,-91.17822108
0,0,238,16.96,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240182,-91.17822141
0,0,239,16.96,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.4024019,-91.17822158
0,0,240,16.96,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240173,-91.17822158
0,0,241,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240156,-91.17822133
0,0,242,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240123,-91.17822108
0,0,243,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240089,-91.17822083
0,0,244,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40240022,-91.17822007
0,0,245,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40239964,-91.17821965
0,0,246,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40239905,-91.17821915
0,0,247,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40239863,-91.1782184
0,0,248,17.44,9/9/2020 1:10,,,,,,,,,,,,,,,,,,,,,,0,30.40239804,-91.17821781
0,0,249,17.44,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239788,-91.17821722
0,0,250,17.44,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239771,-91.17821647
0,0,251,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239729,-91.17821597
0,0,252,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239695,-91.1782153
0,0,253,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239679,-91.17821454
0,0,254,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239645,-91.17821387
0,0,255,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239628,-91.17821345
0,0,256,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.4023962,-91.17821295
0,0,257,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.4023962,-91.17821278
0,0,258,17.92,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239612,-91.17821295
0,0,259,18.4,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239628,-91.17821345
0,0,260,18.4,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239645,-91.17821395
0,0,261,18.4,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239679,-91.17821479
0,0,262,18.4,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239737,-91.17821538
0,0,263,18.88,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239771,-91.17821588
0,0,264,18.88,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239838,-91.17821647
0,0,265,18.88,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239888,-91.17821672
0,0,266,19.36,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239955,-91.17821714
0,0,267,19.36,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240006,-91.17821739
0,0,268,19.36,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240039,-91.17821714
0,0,269,19.36,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240056,-91.17821697
0,0,270,19.36,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240048,-91.17821689
0,0,271,19.36,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240031,-91.17821714
0,0,272,19.84,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240031,-91.17821697
0,0,273,19.84,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240014,-91.17821697
0,0,274,19.84,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240014,-91.17821714
0,0,275,19.84,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240014,-91.17821714
0,0,276,19.84,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240022,-91.17821722
0,0,277,20.32,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240022,-91.17821747
0,0,278,20.32,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240031,-91.17821773
0,0,279,20.32,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240031,-91.1782184
0,0,280,20.32,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240073,-91.1782184
0,0,281,20.81,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240098,-91.17821865
0,0,282,20.81,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240056,-91.17821907
0,0,283,20.81,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40240006,-91.17821923
0,0,284,20.81,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239955,-91.17821957
0,0,285,21.29,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239888,-91.17822041
0,0,286,21.29,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239855,-91.17822066
0,0,287,21.29,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239804,-91.17822091
0,0,288,21.29,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239754,-91.17822125
0,0,289,21.29,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239704,-91.17822141
0,0,290,21.77,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.4023967,-91.17822141
0,0,291,21.77,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.4023962,-91.17822141
0,0,292,21.77,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239586,-91.1782215
0,0,293,21.77,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239536,-91.178222
0,0,294,22.25,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239478,-91.17822275
0,0,295,22.25,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239452,-91.17822343
0,0,296,22.25,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239402,-91.17822443
0,0,297,22.73,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239369,-91.17822527
0,0,298,22.73,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239302,-91.17822636
0,0,299,23.21,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239276,-91.17822678
0,0,300,23.21,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239234,-91.17822753
0,0,301,23.21,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239201,-91.1782277
0,0,302,23.21,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239167,-91.17822804
0,0,303,23.69,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239176,-91.17822812
0,0,304,23.69,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239176,-91.17822795
0,0,305,23.69,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239243,-91.17822711
0,0,306,23.69,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239268,-91.17822686
0,0,307,23.69,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239285,-91.17822644
0,0,308,23.69,9/9/2020 1:11,,,,,,,,,,,,,,,,,,,,,,0,30.40239302,-91.17822628
0,0,309,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239343,-91.17822577
0,0,310,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239369,-91.17822577
0,0,311,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239419,-91.17822552
0,0,312,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239452,-91.1782256
0,0,313,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239519,-91.17822535
0,0,314,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239561,-91.17822519
0,0,315,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239603,-91.17822527
0,0,316,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239654,-91.17822544
0,0,317,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239721,-91.17822527
0,0,318,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239737,-91.17822527
0,0,319,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239763,-91.17822502
0,0,320,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239804,-91.17822468
0,0,321,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023983,-91.17822401
0,0,322,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239846,-91.17822343
0,0,323,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239855,-91.17822292
0,0,324,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239846,-91.17822275
0,0,325,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023983,-91.1782225
0,0,326,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023983,-91.17822242
0,0,327,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023983,-91.17822217
0,0,328,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239821,-91.17822183
0,0,329,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239804,-91.17822158
0,0,330,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239771,-91.17822158
0,0,331,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239754,-91.17822099
0,0,332,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239737,-91.17822066
0,0,333,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239704,-91.17822041
0,0,334,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023967,-91.17822024
0,0,335,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023962,-91.17821991
0,0,336,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023957,-91.17821957
0,0,337,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239511,-91.17821898
0,0,338,24.65,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239461,-91.17821882
0,0,339,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239436,-91.1782189
0,0,340,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239444,-91.17821873
0,0,341,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239444,-91.17821882
0,0,342,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239419,-91.1782194
0,0,343,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239436,-91.17821957
0,0,344,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239444,-91.17821974
0,0,345,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239478,-91.17821999
0,0,346,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239519,-91.17822016
0,0,347,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023957,-91.17822024
0,0,348,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239595,-91.17821991
0,0,349,24.17,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239654,-91.17821932
0,0,350,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239679,-91.17821898
0,0,351,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239712,-91.17821882
0,0,352,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239754,-91.17821848
0,0,353,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239813,-91.17821831
0,0,354,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239855,-91.17821798
0,0,355,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239888,-91.17821781
0,0,356,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239939,-91.17821798
0,0,357,23.69,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240006,-91.17821798
0,0,358,23.21,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240064,-91.17821806
0,0,359,23.21,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240115,-91.17821798
0,0,360,23.21,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240173,-91.17821798
0,0,361,23.21,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240173,-91.17821789
0,0,362,23.21,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4024019,-91.17821773
0,0,363,22.73,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240173,-91.17821764
0,0,364,22.73,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4024014,-91.17821747
0,0,365,22.73,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240106,-91.17821689
0,0,366,22.73,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40240056,-91.17821647
0,0,367,22.73,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.4023998,-91.17821605
0,0,368,22.25,9/9/2020 1:12,,,,,,,,,,,,,,,,,,,,,,0,30.40239888,-91.17821563
0,0,369,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4023983,-91.17821504
0,0,370,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239788,-91.17821471
0,0,371,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239763,-91.17821412
0,0,372,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239754,-91.17821353
0,0,373,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239712,-91.17821295
0,0,374,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239712,-91.17821253
0,0,375,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239687,-91.17821228
0,0,376,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239679,-91.17821194
0,0,377,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239687,-91.17821152
0,0,378,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239712,-91.17821119
0,0,379,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239763,-91.17820993
0,0,380,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239788,-91.17820943
0,0,381,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4023983,-91.17820892
0,0,382,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4023988,-91.17820834
0,0,383,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239913,-91.17820775
0,0,384,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4023998,-91.17820708
0,0,385,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240081,-91.17820608
0,0,386,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4024014,-91.17820591
0,0,387,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240274,-91.17820515
0,0,388,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240416,-91.17820473
0,0,389,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240467,-91.17820473
0,0,390,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240517,-91.17820499
0,0,391,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240542,-91.17820557
0,0,392,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240534,-91.17820599
0,0,393,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240517,-91.17820649
0,0,394,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240467,-91.17820649
0,0,395,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240425,-91.17820666
0,0,396,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.402404,-91.17820666
0,0,397,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240366,-91.17820675
0,0,398,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240324,-91.17820691
0,0,399,20.81,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240282,-91.17820716
0,0,400,20.81,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240215,-91.17820859
0,0,401,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4024014,-91.17820876
0,0,402,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240106,-91.17820842
0,0,403,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240039,-91.17820926
0,0,404,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40240022,-91.17820951
0,0,405,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239997,-91.17820968
0,0,406,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.4023998,-91.17820943
0,0,407,21.29,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239947,-91.17820918
0,0,408,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239888,-91.17820825
0,0,409,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239855,-91.17820691
0,0,410,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239838,-91.17820633
0,0,411,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239779,-91.17820549
0,0,412,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239754,-91.17820406
0,0,413,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239721,-91.1782023
0,0,414,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239679,-91.17820088
0,0,415,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239662,-91.17819962
0,0,416,21.77,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239637,-91.17819828
0,0,417,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239645,-91.17819711
0,0,418,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239628,-91.17819644
0,0,419,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239628,-91.1781961
0,0,420,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239603,-91.17819577
0,0,421,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239553,-91.1781956
0,0,422,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239545,-91.17819535
0,0,423,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239545,-91.17819501
0,0,424,22.25,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239511,-91.17819484
0,0,425,22.73,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239511,-91.17819451
0,0,426,22.73,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239511,-91.17819442
0,0,427,22.73,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239519,-91.17819434
0,0,428,22.73,9/9/2020 1:13,,,,,,,,,,,,,,,,,,,,,,0,30.40239545,-91.17819434
0,0,429,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239561,-91.17819476
0,0,430,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239561,-91.17819543
0,0,431,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4023957,-91.1781961
0,0,432,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239595,-91.17819702
0,0,433,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239603,-91.17819786
0,0,434,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239637,-91.17819845
0,0,435,22.73,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239687,-91.17819945
0,0,436,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239729,-91.17820021
0,0,437,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239771,-91.17820088
0,0,438,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239796,-91.17820138
0,0,439,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239838,-91.1782013
0,0,440,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239863,-91.17820172
0,0,441,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239913,-91.17820155
0,0,442,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239955,-91.17820172
0,0,443,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4023998,-91.17820163
0,0,444,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239997,-91.17820188
0,0,445,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240031,-91.17820155
0,0,446,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240014,-91.1782013
0,0,447,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240006,-91.17820063
0,0,448,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239947,-91.17820046
0,0,449,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4023993,-91.17819979
0,0,450,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239863,-91.17820004
0,0,451,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239838,-91.17819987
0,0,452,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239804,-91.17820012
0,0,453,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239788,-91.17820038
0,0,454,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239813,-91.17820021
0,0,455,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40239821,-91.17820054
0,0,456,23.21,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4023988,-91.17820071
0,0,457,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4023993,-91.17820096
0,0,458,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4023998,-91.17820105
0,0,459,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240056,-91.17820113
0,0,460,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240115,-91.17820138
0,0,461,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240207,-91.1782018
0,0,462,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240299,-91.17820264
0,0,463,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240383,-91.17820331
0,0,464,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240467,-91.17820398
0,0,465,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240534,-91.17820465
0,0,466,23.69,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240601,-91.17820482
0,0,467,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240651,-91.17820574
0,0,468,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240693,-91.17820633
0,0,469,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.4024071,-91.17820708
0,0,470,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240743,-91.17820733
0,0,471,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240802,-91.17820775
0,0,472,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240819,-91.17820842
0,0,473,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240844,-91.17820892
0,0,474,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240894,-91.17820892
0,0,475,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240928,-91.17820918
0,0,476,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240944,-91.17820993
0,0,477,24.17,9/9/2020 1:14,,,,,,,,,,,,,,,,,,,,,,0,30.40240995,-91.17821027
